id,hybrid,genus,author,synonym_id,family_id
"15922","","Hebeclinium","DC.","","47"
"6080","","Hecastocleis","A.Gray","","47"
"6081","","Hedypnois","Mill.","","47"
"6082","","Helenium","L.","","47"
"6083","","Helianthella","Torr. & A.Gray","","47"
"17147","","Helianthopsis","H.Rob.","","47"
"6084","","Helianthus","L.","","47"
"6085","","Helichrysopsis","Kirp.","","47"
"6086","","Helichrysum","Mill.","","47"
"17148","","Heliocauta","Humphries","","47"
"24866","","Heliomeris","Nutt.","","47"
"6087","","Heliopsis","Pers.","","47"
"6088","","Helipterum","DC. ex Lindl.","24820","47"
"24873","","Helminthia","Juss.","6448","47"
"6089","","Helogyne","Nutt.","","47"
"17149","","Hemisteptia","Fisch. & C.A.Mey.","","47"
"6090","","Hemizonia","DC.","","47"
"6091","","Henricia","Cass.","6507","47"
"17150","","Henricksonia","B.L.Turner","","47"
"6092","","Heptanthus","Griseb.","","47"
"6093","","Herderia","Cass.","","47"
"6094","","Herodotia","Urb. & Ekman","","47"
"6095","","Herrickia","Wooton & Standl.","5671","47"
"6096","","Hertia","Less.","6384","47"
"6097","","Hesperomannia","A.Gray","","47"
"6098","","Hesperoseris","Skottsb.","5891","47"
"6099","","Heteracia","Fisch. & C.A.Mey.","","47"
"17151","","Heteranthemis","Schott","","47"
"6100","","Heterocoma","DC.","","47"
"17152","","Heterocondylus","R.M.King & H.Rob.","","47"
"17153","","Heterocypsela","H.Rob.","","47"
"6101","","Heteroderis","(Bunge) Boiss.","","47"
"6102","","Heterolepis","Cass.","","47"
"6103","","Heteromera","Pomel","","47"
"6104","","Heteromma","Benth.","","47"
"6105","","Heteropappus","Less.","","47"
"6106","","Heteroplexis","C.C.Chang","","47"
"6107","","Heterorhachis","Sch.Bip. ex Walp.","","47"
"6108","","Heterosperma","Cav.","","47"
"6109","","Heterothalamus","Less.","","47"
"6110","","Heterotheca","Cass.","","47"
"6111","","Heywoodiella","Svent. & Bramwell","6144","47"
"6112","","Hidalgoa","La Llave","","47"
"6113","","Hieracium","L.","","47"
"23506","","Hilliardia","B.Nord.","","47"
"6114","","Hinterhubera","Sch.Bip. ex Wedd.","","47"
"6115","","Hippia","L.","","47"
"17154","","Hippolytia","Poljakov","","47"
"6116","","Hirpicium","Cass.","","47"
"6117","","Hirschia","Baker","6155","47"
"6118","","Hispidella","Barnadez ex Lam.","","47"
"6119","","Hochstetteria","DC.","5899","47"
"6120","","Hoehnelia","Schweinf.","5972","47"
"6121","","Hoehnephytum","Cabrera","","47"
"6122","","Hoffmanniella","Schltr. ex Lawalree","","47"
"6123","","Hofmeisteria","Walp.","","47"
"6124","","Holocarpha","Greene","","47"
"17155","","Holocheilus","Cass.","","47"
"6125","","Hololeion","Kitam.","","47"
"24847","","Hololepis","DC.","6733","47"
"6126","","Holozonia","Greene","","47"
"6127","","Homognaphalium","Kirp.","6029","47"
"6128","","Homogyne","Cass.","","47"
"6129","","Hoplophyllum","DC.","","47"
"6130","","Huarpea","Cabrera","","47"
"25212","","Hubertia","Bory","","47"
"17156","","Hughesia","R.M.King & H.Rob.","","47"
"6131","","Hulsea","Torr. & A.Gray","","47"
"23187","","Hulteniella","Tzvelev","16155","47"
"25775","","Humeocline","Anderb.","","47"
"6132","","Hyalis","D.Don ex Hook. & Arn.","","47"
"17157","","Hyalochaete","Dittrich & Rech.f.","","47"
"17159","","Hyalochlamys","A.Gray","","47"
"6133","","Hyaloseris","Griseb.","","47"
"24803","","Hyalosperma","Steetz","","47"
"17158","","Hybridella","Cass.","","47"
"24877","","Hydrodyssodia","B.L.Turner","","47"
"25213","","Hydroidea","P.O.Karis","","47"
"6134","","Hydropectis","Rydb.","","47"
"25106","","Hymenatherum","Cass.","5929","47"
"17160","","Hymenocephalus","Jaub. & Spach","","47"
"6135","","Hymenoclea","Torr. & A.Gray","","47"
"17161","","Hymenolepis","Cass.","","47"
"6136","","Hymenonema","Cass.","","47"
"6137","","Hymenopappus","L'Her.","","47"
"16203","","Hymenostemma","Kunze ex Willk.","","47"
"6138","","Hymenostephium","Benth.","","47"
"6139","","Hymenothrix","A.Gray","","47"
"6140","","Hymenoxys","Cass.","","47"
"6141","","Hyoseris","L.","","47"
"18652","","Hypacanthium","Juz.","","47"
"6142","","Hypelichrysum","Kirp.","","47"
"6143","","Hypericophyllum","Steetz","","47"
"6144","","Hypochaeris","L.","","47"
"18639","","Hypochoeris","L.","6144","47"
"6145","","Hysterionica","Willd.","","47"
"6146","","Hystrichophora","Mattf.","","47"
"6147","","Ichthyothere","Mart.","","47"
"17163","","Idiothamnus","R.M.King & H.Rob.","","47"
"6148","","Ifloga","Cass.","","47"
"14829","","Ighermia","Wiklund","","47"
"6149","","Iltisia","S.F.Blake","","47"
"17164","","Imeria","R.M.King & H.Rob.","","47"
"6150","","Inezia","E.Phillips","","47"
"6151","","Inula","L.","","47"
"17165","","Inulanthera","Kallersjo","","47"
"6152","","Inyonia","M.E.Jones","6496","47"
"25214","","Iocenes","B.Nord.","","47"
"6153","","Iodocephalus","Thorel ex Gagnep.","","47"
"25802","","Iogeton","Strother","","47"
"6154","","Iostephane","Benth.","","47"
"6155","","Iphiona","Cass.","","47"
"17166","","Iphionopsis","Anderb.","","47"
"24832","","Iranecio","B.Nord.","","47"
"17167","","Irwinia","Barroso","","47"
"6156","","Ischnea","F.Muell.","","47"
"6157","","Isocarpha","R.Br.","","47"
"6158","","Isocoma","Nutt.","","47"
"6159","","Isoetopsis","Turcz.","","47"
"24833","","Isopappus","Torr. & A.Gray","","47"
"6160","","Isostigma","Less.","","47"
"6161","","Iva","L.","","47"
"6162","","Ixeridium","(A.Gray) Tzvelev","","47"
"6163","","Ixeris","(Cass.) Cass.","","47"
"17168","","Ixiochlamys","F.Muell. & Sond.","","47"
"6164","","Ixiolaena","Benth.","","47"
"6165","","Ixodia","R.Br.","","47"
"17169","","Jacmaia","B.Nord.","","47"
"6166","","Jaegeria","Kunth","","47"
"17170","","Jalcophila","Dillon & Sagast.","","47"
"23518","","Jaliscoa","S.Watson","","47"
"6168","","Jamesianthus","S.F.Blake & Sherff","","47"
"17171","","Jaramilloa","R.M.King & H.Rob.","","47"
"6169","","Jasonia","(Cass.) Cass.","","47"
"6170","","Jaumea","Pers.","","47"
"25803","","Jefea","Strother","","47"
"17172","","Jeffreya","Wild","","47"
"25448","","Joseanthus","H.Rob.","6733","47"
"6171","","Jungia","L.f.","","47"
"6172","","Jurinea","Cass.","","47"
"24871","","Jurinella","Jaub. & Spach","6172","47"
"24834","","Kalimeris","(Cass.) Cass.","","47"
"23517","","Kanimia","Gardner","6303","47"
"16157","","Karelinia","Less.","","47"
"6173","","Karvandarina","Rech.f.","","47"
"6174","","Kaschgaria","Poljakov","","47"
"17173","","Kaunia","R.M.King & H.Rob.","","47"
"6175","","Keysseria","Lauterb.","","47"
"24269","","Kinghamia","C.Jeffrey","","47"
"17174","","Kingianthus","H.Rob.","","47"
"17175","","Kippistia","F.Muell.","","47"
"6176","","Kirkianella","Allan","","47"
"25442","","Kitamuraea","Rauschert","5671","47"
"25441","","Kitamuraster","Sojak","5671","47"
"6177","","Kleinia","Mill.","","47"
"16028","","Koanophyllon","Arruda","","47"
"15923","","Koanophyllum","Arruda","16028","47"
"6178","","Koechlea","Endl.","6520","47"
"6179","","Koehneola","Urb.","","47"
"6180","","Koelpinia","Pall.","","47"
"6181","","Kremeria","Durieu","16205","47"
"6182","","Krigia","Schreb.","","47"
"6183","","Kuhnia","L.","5740","47"
"15924","","Kyrsteniopsis","R.M.King & H.Rob.","","47"
"17176","","Lachanodes","DC.","","47"
"6184","","Lachnophyllum","Bunge","","47"
"6185","","Lachnorhiza","A.Rich.","","47"
"6186","","Lachnospermum","Willd.","","47"
"6187","","Laciala","Kuntze","6569","47"
"6188","","Lactuca","L.","","47"
"6189","","Lactucosonchus","(Sch.Bip.) Svent.","","47"
"17177","","Laennecia","Cass.","","47"
"6190","","Laestadia","Kunth ex Less.","","47"
"6191","","Lagascea","Cav.","","47"
"24874","","Lagedium","Sojak","17202","47"
"15925","","Lagenifera","Cass.","6192","47"
"6192","","Lagenophora","Cass.","","47"
"6193","","Laggera","Sch.Bip. ex Benth.","","47"
"6194","","Lagophylla","Nutt.","","47"
"25107","","Lagoseris","M.Bieb.","5861","47"
"6195","","Lamprachaenium","Benth.","","47"
"17178","","Lamprocephalus","B.Nord.","","47"
"6196","","Lamyropappus","Knorring & Tamamsch.","","47"
"6197","","Lamyropsis","(Kharadze) Dittrich","","47"
"6198","","Landtia","Less.","6072","47"
"25776","","Langebergia","Anderb.","","47"
"6199","","Lantanopsis","C.Wright","","47"
"6200","","Laphamia","A.Gray","6419","47"
"6201","","Lapsana","L.","","47"
"6202","","Lasallea","Greene","5671","47"
"15926","","Lasianthaea","DC.","","47"
"17179","","Lasiocephalus","Schltdl.","","47"
"6203","","Lasiocoma","Bolus","5980","47"
"17180","","Lasiolaena","R.M.King & H.Rob.","","47"
"6204","","Lasiopogon","Cass.","","47"
"6205","","Lasiospermum","Lag.","","47"
"6206","","Lasthenia","Cass.","","47"
"6207","","Launaea","Cass.","","47"
"25777","","Lawrencella","Lindl.","","47"
"6208","","Layia","Hook. & Arn. ex DC.","","47"
"6209","","Lebetina","Cass.","16809","47"
"6210","","Lecocarpus","Decne.","","47"
"6211","","Leibnitzia","Cass.","","47"
"6212","","Leiboldia","Schltdl. ex Gleason","","47"
"6213","","Lembertia","Greene","","47"
"25450","","Lemooria","P.S.Short","","47"
"6214","","Leontodon","L.","","47"
"6215","","Leontonyx","Cass.","6086","47"
"6216","","Leontopodium","(Pers.) R.Br. ex Cass.","","47"
"24848","","Lepidaploa","(Cass.) Cass.","6733","47"
"6217","","Lepidesmia","Klatt","","47"
"6218","","Lepidolopha","C.Winkl.","","47"
"6219","","Lepidolopsis","Poljakov","","47"
"6220","","Lepidonia","S.F.Blake","","47"
"6221","","Lepidophorum","Neck. ex DC.","","47"
"6222","","Lepidophyllum","Cass.","","47"
"6223","","Lepidospartum","(A.Gray) A.Gray","","47"
"6224","","Lepidostephium","Oliv.","","47"
"24835","","Leptinella","Cass.","","47"
"6225","","Leptocarpha","DC.","","47"
"6226","","Leptoclinium","(Nutt.) Benth.","","47"
"6227","","Leptopharynx","Rydb.","6419","47"
"6228","","Leptorhynchos","Less.","","47"
"25778","","Leptotriche","Turcz.","","47"
"6229","","Lescaillea","Griseb.","","47"
"6230","","Lessingia","Cham.","","47"
"24851","","Lessingianthus","H.Rob.","6733","47"
"6231","","Leto","Phil.","6089","47"
"6232","","Leucactinia","Rydb.","","47"
"6233","","Leucampyx","A.Gray ex Benth.","6137","47"
"17181","","Leucanthemella","Tzvelev","","47"
"16204","","Leucanthemopsis","(Giroux) Heywood","","47"
"16205","","Leucanthemum","Mill.","","47"
"6234","","Leucelene","Greene","5794","47"
"6235","","Leucheria","Lag.","","47"
"6236","","Leuciva","Rydb.","6161","47"
"25353","","Leucoblepharis","Arn.","","47"
"17182","","Leucocyclus","Boiss.","","47"
"6237","","Leucogenes","Beauverd","","47"
"25108","","Leucomeris","D.Don","6032","47"
"6238","","Leucopholis","Gardner","5806","47"
"6239","","Leucopsis","(DC.) Baker","","47"
"17183","","Leucoptera","B.Nord.","","47"
"6240","","Leucosyris","Greene","5671","47"
"6241","","Leunisia","Phil.","","47"
"6242","","Leuzea","DC.","","47"
"6243","","Leveillea","Vaniot","5718","47"
"6244","","Leysera","L.","","47"
"15927","","Liabellum","Rydb.","15936","47"
"6245","","Liabum","Adans.","","47"
"6246","","Liatris","Gaertn. ex Schreb.","","47"
"17184","","Libanothamnus","Ernst","","47"
"6247","","Lidbeckia","Bergius","","47"
"6248","","Lifago","Schweinf. & Muschl.","","47"
"6249","","Ligularia","Cass.","","47"
"24865","","Limbarda","Adans.","","47"
"6250","","Lindheimera","A.Gray & Engelm.","","47"
"6251","","Lipochaeta","DC.","","47"
"6252","","Lipskyella","Juz.","","47"
"17185","","Litothamnus","R.M.King & H.Rob.","","47"
"6253","","Litrisa","Small","","47"
"6254","","Llerasia","Triana","","47"
"16206","","Logfia","Cass.","","47"
"23511","","Lomatozona","Baker","","47"
"6256","","Lonas","Adans.","","47"
"6257","","Lopholaena","DC.","","47"
"6258","","Lophopappus","Rusby","","47"
"14276","","Lordhowea","B.Nord.","","47"
"17186","","Lorentzianthus","R.M.King & H.Rob.","","47"
"6259","","Loricaria","Wedd.","","47"
"17187","","Lourteigia","R.M.King & H.Rob.","","47"
"6260","","Loxothysanus","B.L.Rob.","","47"
"6261","","Lucilia","Cass.","","47"
"25531","","Luciliocline","Anderb. & Freire","","47"
"6262","","Luciliopsis","Wedd.","5793","47"
"16158","","Lugoa","DC.","","47"
"6263","","Luina","Benth.","","47"
"17188","","Lulia","Zardini","","47"
"16029","","Lundellianthus","H.Rob.","","47"
"17189","","Lycapsus","Phil.","","47"
"6264","","Lychnophora","Mart.","","47"
"6265","","Lychnophoriopsis","Sch.Bip.","6264","47"
"6266","","Lycoseris","Cass.","","47"
"6267","","Lygodesmia","D.Don","","47"
"17190","","Macdougalia","A.Heller","","47"
"6268","","Machaeranthera","Nees","","47"
"6269","","Macowania","Oliv.","","47"
"6270","","Macrachaenium","Hook.f.","","47"
"17191","","Macraea","Hook.f.","","47"
"6271","","Macroclinidium","Maxim.","","47"
"24836","","Macronema","Nutt.","15919","47"
"17192","","Macropodina","R.M.King & H.Rob.","","47"
"6272","","Macvaughiella","R.M.King & H.Rob.","","47"
"6273","","Madia","Molina","","47"
"6274","","Mairia","Nees","","47"
"6275","","Malacothrix","DC.","","47"
"6276","","Mallotopus","Franch. & Sav.","5656","47"
"17193","","Malmeanthus","R.M.King & H.Rob.","","47"
"6277","","Malperia","S.Watson","","47"
"6278","","Mantisalca","Cass.","","47"
"6279","","Marasmodes","DC.","","47"
"6280","","Marshallia","Schreb.","","47"
"17194","","Marshalljohnstonia","Henr.","","47"
"17195","","Marticorenia","Crisci","","47"
"6281","","Matricaria","L.","","47"
"17196","","Mattfeldanthus","H.Rob. & R.M.King","","47"
"6282","","Mattfeldia","Urb.","","47"
"17197","","Matudina","R.M.King & H.Rob.","","47"
"17198","","Mausolea","Poljakov","","47"
"6283","","Mecomischus","Coss. ex Benth.","","47"
"6284","","Megalodonta","Greene","","47"
"6285","","Melampodium","L.","","47"
"6286","","Melanodendron","DC.","","47"
"6287","","Melanthera","Rohr","","47"
"6288","","Merrittia","Merr.","5718","47"
"6289","","Metalasia","R.Br.","","47"
"15928","","Metastevia","Grashoff","","47"
"25216","","Mexerion","G.L.Nesom","","47"
"6290","","Mexianthus","B.L.Rob.","","47"
"17199","","Micractis","DC.","","47"
"6291","","Microbahia","Cockerell","6655","47"
"6292","","Microcephala","Pobed.","","47"
"16159","","Microderis","A.DC.","6214","47"
"6293","","Microglossa","DC.","","47"
"17200","","Microgynella","Grau","","47"
"6294","","Microlecane","Sch.Bip. ex Benth.","5709","47"
"6295","","Microliabum","Cabrera","","47"
"6296","","Microlonchoides","Candargy","6172","47"
"6297","","Micropsis","DC.","","47"
"6298","","Micropus","L.","","47"
"6299","","Microseris","D.Don","","47"
"6300","","Microspermum","Lag.","","47"
"6301","","Microstephium","Less.","5652","47"
"6302","","Microtrichia","DC.","6041","47"
"6303","","Mikania","Willd.","","47"
"6304","","Mikaniopsis","Milne-Redh.","","47"
"6305","","Milleria","L.","","47"
"6306","","Millotia","Cass.","","47"
"6307","","Mimela","Phil.","6235","47"
"6308","","Minuria","DC.","","47"
"6309","","Miricacalia","Kitam.","","47"
"25440","","Miyamayomena","Kitam.","5671","47"
"6310","","Mniodes","(A.Gray) Benth.","","47"
"17201","","Modestia","Kharadze & Tamamsch.","24808","47"
"6311","","Mollera","O.Hoffm.","5755","47"
"6312","","Monactis","Kunth","","47"
"6313","","Monarrhenus","Cass.","","47"
"24837","","Monenteles","Labill.","","47"
"6314","","Monogereion","G.M.Barroso & R.M.King","","47"
"6315","","Monolopia","DC.","","47"
"6316","","Monopholis","S.F.Blake","","47"
"6317","","Monoptilon","Torr. & A.Gray","","47"
"6318","","Montanoa","Cerv.","","47"
"6319","","Moonia","Arn.","","47"
"6320","","Moquinia","DC.","","47"
"23515","","Morithamnus","R.M.King, H.Rob. & G.M.Barroso","","47"
"6321","","Moscharia","Ruiz & Pav.","","47"
"6322","","Msuata","O.Hoffm.","","47"
"17202","","Mulgedium","Cass.","","47"
"6323","","Munnozia","Ruiz & Pav.","","47"
"6324","","Munzothamnus","Raven","","47"
"6325","","Muschleria","S.Moore","","47"
"6326","","Musilia","Velen.","6539","47"
"6327","","Mutisia","L.f.","","47"
"6328","","Mycelis","Cass.","","47"
"6329","","Myopordon","Boiss.","","47"
"6330","","Myriactis","Less.","","47"
"6331","","Myriocephalus","Benth.","","47"
"6332","","Myripnois","Bunge","","47"
"23188","","Myxopappus","Kallersjo","","47"
"23504","","Nabalus","Cass.","","47"
"6333","","Nablonium","Cass.","5624","47"
"6334","","Nananthea","DC.","","47"
"6335","","Nannoglottis","Maxim.","","47"
"6336","","Nanothamnus","Thomson","","47"
"6337","","Nardophyllum","(Hook. & Arn.) Hook. & Arn.","","47"
"6338","","Narvalina","Cass.","","47"
"6339","","Nassauvia","Comm. ex Juss.","","47"
"17203","","Nauplius","(Cass.) Cass.","","47"
"6340","","Neblinaea","Maguire & Wurdack","","47"
"15929","","Nelsonianthus","H.Rob. & Brettell","","47"
"17204","","Nemosenecio","(Kitam.) B.Nord.","","47"
"6341","","Nemoseris","Greene","6526","47"
"17205","","Neocabreria","R.M.King & H.Rob.","","47"
"17206","","Neocuatrecasia","R.M.King & H.Rob.","","47"
"17207","","Neohintonia","R.M.King & H.Rob.","","47"
"17208","","Neojeffreya","Cabrera","","47"
"15930","","Neomirandea","R.M.King & H.Rob.","","47"
"6342","","Neopallasia","Poljakov","","47"
"6343","","Neothymopsis","Britton & Millsp.","6682","47"
"6344","","Neotysonia","Dalla Torre & Harms","","47"
"6345","","Nesothamnus","Rydb.","6419","47"
"17209","","Neuractis","Cass.","6025","47"
"6346","","Neurolaena","R.Br.","","47"
"6347","","Neurolakis","Mattf.","","47"
"6348","","Nicolasia","S.Moore","","47"
"6349","","Nicolletia","A.Gray","","47"
"6350","","Nidorella","Cass.","","47"
"6351","","Nikitinia","Iljin","","47"
"17210","","Nipponanthemum","(Kitam.) Kitam.","","47"
"6352","","Nolletia","Cass.","","47"
"17211","","Nothobaccharis","R.M.King & H.Rob.","","47"
"25755","","Nothocalais","Greene","","47"
"6353","","Noticastrum","DC.","","47"
"6354","","Notobasis","(Cass.) Cass.","","47"
"6355","","Notonia","DC.","6177","47"
"25109","","Notoniopsis","B.Nord.","6177","47"
"6356","","Notoptera","Urb.","","47"
"23505","","Notoseris","C.Shih","","47"
"6357","","Nouelia","Franch.","","47"
"24263","","Novenia","Freire","","47"
"25420","","Oaxacania","B.L.Rob. & Greenm.","","47"
"25217","","Oblivia","Strother","","47"
"14281","","Ochrocephala","Dittrich","","47"
"6359","","Oclemena","Greene","5671","47"
"6360","","Ocyroe","Phil.","6337","47"
"24838","","Odixia","Orchard","","47"
"17212","","Odontocline","B.Nord.","","47"
"24812","","Odontotrichum","Zucc.","6495","47"
"6361","","Oedera","L.","","47"
"6362","","Oiospermum","Less.","","47"
"6363","","Oldenburgia","Less.","","47"
"6364","","Olearia","Moench","","47"
"6365","","Olgaea","Iljin","","47"
"17213","","Oligactis","(Kunth) Cass.","","47"
"6366","","Oligandra","Less.","6261","47"
"6367","","Oliganthes","Cass.","","47"
"6368","","Oligocarpus","Less.","6382","47"
"17214","","Oligochaeta","(DC.) K.Koch","","47"
"6369","","Oligothrix","DC.","","47"
"6370","","Olivaea","Sch.Bip. ex Benth.","","47"
"25218","","Omalotheca","Cass.","","47"
"6371","","Omphalopappus","O.Hoffm.","","47"
"23189","","Oncosiphon","Kallersjo","","47"
"6372","","Ondetia","Benth.","","47"
"6373","","Onopordum","L.","","47"
"6374","","Onoseris","Willd.","","47"
"24805","","Oonopsis","(Nutt.) Greene","","47"
"6375","","Oparanthus","Sherff","","47"
"6376","","Ophryosporus","Meyen","","47"
"17215","","Opisthopappus","C.Shih","","47"
"24806","","Oreochrysum","Rydb.","","47"
"17216","","Oreoleysera","Bremer","","47"
"6377","","Oreostemma","Greene","5671","47"
"6378","","Oritrophium","(Kunth) Cuatrec.","","47"
"6379","","Ormenis","Cass.","17075","47"
"6380","","Orochaenactis","Coville","","47"
"24807","","Osbertia","Greene","","47"
"17217","","Osmiopsis","R.M.King & H.Rob.","","47"
"6381","","Osmitopsis","Cass.","","47"
"6382","","Osteospermum","L.","","47"
"6383","","Otanthus","Hoffmanns. & Link","","47"
